id,gc_content,a_freq,c_freq,g_freq,t_freq,at_gc_ratio,seq_len,label
NZ_BKCD01000178.1,0.5058139534883721,0.2703488372093023,0.2819767441860465,0.2238372093023256,0.2238372093023256,0.9770114942528735,344,Escherichia coli
NZ_BKCD01000177.1,0.3497109826589595,0.30346820809248554,0.15895953757225434,0.1907514450867052,0.3468208092485549,1.8595041322314052,346,Escherichia coli
NZ_BKCD01000176.1,0.498567335243553,0.24355300859598855,0.2664756446991404,0.23209169054441262,0.25787965616045844,1.0057471264367817,349,Escherichia coli
NZ_BKCD01000175.1,0.4576271186440678,0.2796610169491525,0.1977401129943503,0.2598870056497175,0.2627118644067797,1.1851851851851851,354,Escherichia coli
NZ_BKCD01000174.1,0.3696682464454977,0.35545023696682465,0.2132701421800948,0.15639810426540285,0.27488151658767773,1.7051282051282048,422,Escherichia coli
NZ_BKCD01000173.1,0.4367816091954023,0.30114942528735633,0.2367816091954023,0.2,0.2620689655172414,1.2894736842105265,435,Escherichia coli
NZ_BKCD01000172.1,0.475,0.2909090909090909,0.225,0.25,0.2340909090909091,1.105263157894737,440,Escherichia coli
NZ_BKCD01000171.1,0.4557522123893805,0.2809734513274336,0.23008849557522124,0.22566371681415928,0.26327433628318586,1.1941747572815535,452,Escherichia coli
NZ_BKCD01000170.1,0.4439746300211417,0.25158562367864695,0.226215644820296,0.21775898520084566,0.3044397463002114,1.2523809523809524,473,Escherichia coli
NZ_BKCD01000169.1,0.5536842105263158,0.27157894736842103,0.2694736842105263,0.28421052631578947,0.17473684210526316,0.8060836501901141,475,Escherichia coli
NZ_BKCD01000168.1,0.4505050505050505,0.27070707070707073,0.20606060606060606,0.24444444444444444,0.2787878787878788,1.2197309417040358,495,Escherichia coli
NZ_BKCD01000167.1,0.5525291828793775,0.22178988326848248,0.26653696498054474,0.28599221789883267,0.22568093385214008,0.8098591549295774,514,Escherichia coli
NZ_BKCD01000166.1,0.33655705996131524,0.30754352030947774,0.1276595744680851,0.20889748549323017,0.35589941972920697,1.9712643678160924,517,Escherichia coli
NZ_BKCD01000165.1,0.5534351145038168,0.20038167938931298,0.2538167938931298,0.29961832061068705,0.24618320610687022,0.806896551724138,524,Escherichia coli
NZ_BKCD01000164.1,0.6455223880597015,0.1828358208955224,0.30970149253731344,0.3358208955223881,0.17164179104477612,0.5491329479768785,536,Escherichia coli
NZ_BKCD01000163.1,0.4098360655737705,0.23679417122040072,0.2459016393442623,0.16393442622950818,0.3533697632058288,1.44,549,Escherichia coli
NZ_BKCD01000162.1,0.47377622377622375,0.24825174825174826,0.26223776223776224,0.21153846153846154,0.27797202797202797,1.1107011070110702,572,Escherichia coli
NZ_BKCD01000161.1,0.4722689075630252,0.2235294117647059,0.24369747899159663,0.22857142857142856,0.3042016806722689,1.1174377224199288,595,Escherichia coli
NZ_BKCD01000160.1,0.40939597315436244,0.2701342281879195,0.2231543624161074,0.18624161073825504,0.32046979865771813,1.4426229508196722,596,Escherichia coli
NZ_BKCD01000159.1,0.6163522012578616,0.1619496855345912,0.3270440251572327,0.2893081761006289,0.22169811320754718,0.6224489795918368,636,Escherichia coli
NZ_BKCD01000158.1,0.6206896551724138,0.14576802507836992,0.3432601880877743,0.2774294670846395,0.2335423197492163,0.611111111111111,638,Escherichia coli
NZ_BKCD01000157.1,0.6342592592592593,0.14969135802469136,0.32253086419753085,0.3117283950617284,0.21604938271604937,0.5766423357664232,648,Escherichia coli
NZ_BKCD01000156.1,0.5198821796759941,0.25184094256259204,0.25920471281296026,0.2606774668630339,0.22827687776141384,0.923512747875354,679,Escherichia coli
NZ_BKCD01000155.1,0.46722454672245467,0.2594142259414226,0.23570432357043236,0.2315202231520223,0.2733612273361227,1.1402985074626864,717,Escherichia coli
NZ_BKCD01000154.1,0.527891156462585,0.22585034013605443,0.2693877551020408,0.2585034013605442,0.24625850340136055,0.8943298969072166,735,Escherichia coli
NZ_BKCD01000153.1,0.4907161803713528,0.27055702917771884,0.2427055702917772,0.2480106100795756,0.23872679045092837,1.037837837837838,754,Escherichia coli
NZ_BKCD01000152.1,0.38726790450928383,0.3063660477453581,0.17904509283819628,0.20822281167108753,0.3063660477453581,1.5821917808219177,754,Escherichia coli
NZ_BKCD01000151.1,0.40234375,0.29296875,0.18489583333333334,0.21744791666666666,0.3046875,1.4854368932038835,768,Escherichia coli
NZ_BKCD01000150.1,0.5209656925031766,0.24396442185514614,0.2604828462515883,0.2604828462515883,0.23506988564167725,0.9195121951219514,787,Escherichia coli
NZ_BKCD01000149.1,0.5074257425742574,0.28217821782178215,0.2623762376237624,0.24504950495049505,0.2103960396039604,0.9707317073170731,808,Escherichia coli
NZ_BKCD01000148.1,0.46311010215664017,0.31441543700340524,0.22020431328036322,0.24290578887627695,0.2224744608399546,1.1593137254901962,881,Escherichia coli
NZ_BKCD01000147.1,0.5729166666666666,0.203125,0.28541666666666665,0.2875,0.22395833333333334,0.7454545454545456,960,Escherichia coli
NZ_BKCD01000146.1,0.44929006085192696,0.27586206896551724,0.19675456389452334,0.2525354969574036,0.2748478701825558,1.2257336343115124,986,Escherichia coli
NZ_BKCD01000145.1,0.41783567134268534,0.281563126252505,0.16432865731462926,0.2535070140280561,0.30060120240480964,1.3932853717026379,998,Escherichia coli
NZ_BKCD01000144.1,0.39180765805877116,0.2991985752448798,0.2226179875333927,0.16918967052537845,0.3089937666963491,1.5522727272727275,1123,Escherichia coli
NZ_BKCD01000143.1,0.559576345984113,0.21800529567519858,0.2762577228596646,0.2833186231244484,0.22241835834068843,0.7870662460567823,1133,Escherichia coli
NZ_BKCD01000142.1,0.3815126050420168,0.2722689075630252,0.2319327731092437,0.1495798319327731,0.346218487394958,1.6211453744493394,1190,Escherichia coli
NZ_BKCD01000141.1,0.5192953020134228,0.2483221476510067,0.24412751677852348,0.2751677852348993,0.23238255033557048,0.9256865912762522,1192,Escherichia coli
NZ_BKCD01000140.1,0.452572347266881,0.2805466237942122,0.21221864951768488,0.24035369774919615,0.26688102893890675,1.2095914742451155,1244,Escherichia coli
NZ_BKCD01000139.1,0.4274258219727346,0.28869286287089013,0.2309542902967121,0.19647153167602247,0.2838813151563753,1.3395872420262664,1247,Escherichia coli
NZ_BKCD01000138.1,0.436,0.2824,0.1936,0.2424,0.2816,1.2935779816513764,1250,Escherichia coli
NZ_BKCD01000137.1,0.5365659777424483,0.25357710651828297,0.2559618441971383,0.28060413354531,0.20985691573926868,0.8637037037037038,1258,Escherichia coli
NZ_BKCD01000136.1,0.5086013462976814,0.25355272999252054,0.2647718773373224,0.243829468960359,0.23784592370979807,0.9661764705882352,1337,Escherichia coli
NZ_BKCD01000135.1,0.4407484407484408,0.2577962577962578,0.23700623700623702,0.20374220374220375,0.30145530145530147,1.2688679245283017,1443,Escherichia coli
NZ_BKCD01000134.1,0.37390719569603226,0.2885003362474781,0.15534633490248823,0.21856086079354406,0.33759246805648957,1.6744604316546765,1487,Escherichia coli
NZ_BKCD01000133.1,0.5351586807716241,0.20970752955818295,0.3086496577473553,0.2265090230242688,0.2551337896701929,0.8686046511627907,1607,Escherichia coli
NZ_BKCD01000132.1,0.4596678529062871,0.26868327402135234,0.22894424673784106,0.23072360616844603,0.27164887307236063,1.175483870967742,1686,Escherichia coli
NZ_BKCD01000131.1,0.48190045248868774,0.2652714932126697,0.23755656108597284,0.24434389140271492,0.2528280542986425,1.0751173708920188,1768,Escherichia coli
NZ_BKCD01000130.1,0.48875802997858675,0.24089935760171305,0.2682012847965739,0.22055674518201285,0.2703426124197002,1.0460021905805037,1868,Escherichia coli
NZ_BKCD01000129.1,0.44538258575197887,0.27598944591029023,0.21372031662269128,0.2316622691292876,0.27862796833773085,1.245260663507109,1895,Escherichia coli
NZ_BKCD01000128.1,0.5114155251141552,0.2480974124809741,0.2633181126331811,0.2480974124809741,0.2404870624048706,0.9553571428571429,1971,Escherichia coli
NZ_BKCD01000127.1,0.3952308472856418,0.25469304921359714,0.1735159817351598,0.22171486555048198,0.350076103500761,1.5301668806161746,1971,Escherichia coli
NZ_BKCD01000126.1,0.4585174275895926,0.2758959253804615,0.25135002454590083,0.20716740304369172,0.265586647029946,1.1809421841541756,2037,Escherichia coli
NZ_BKCD01000125.1,0.3887542413960252,0.32622394571013086,0.17207949587978671,0.2166747455162385,0.28502181289384393,1.5723192019950125,2063,Escherichia coli
NZ_BKCD01000124.1,0.4178338001867413,0.2791783380018674,0.19701213818860877,0.22082166199813258,0.3029878618113912,1.393296089385475,2142,Escherichia coli
NZ_BKCD01000123.1,0.49347014925373134,0.26259328358208955,0.2574626865671642,0.23600746268656717,0.2439365671641791,1.0264650283553876,2144,Escherichia coli
NZ_BKCD01000122.1,0.542319749216301,0.2283922973578146,0.2884012539184953,0.25391849529780564,0.22928795342588446,0.8439306358381502,2233,Escherichia coli
NZ_BKCD01000121.1,0.48604342046965,0.26229508196721313,0.2472308373947718,0.23881258307487815,0.2516614975631369,1.0574293527803098,2257,Escherichia coli
NZ_BKCD01000120.1,0.5408611599297012,0.2539543057996485,0.24648506151142355,0.29437609841827767,0.20518453427065025,0.8489033306255078,2276,Escherichia coli
NZ_BKCD01000119.1,0.48449155869650573,0.27208480565371024,0.23517864153906556,0.24931291715744014,0.24342363564978406,1.0640194489465153,2547,Escherichia coli
NZ_BKCD01000118.1,0.5056256392771906,0.2533242413910672,0.2512785543811797,0.25434708489601093,0.24105011933174225,0.9777478084962913,2933,Escherichia coli
NZ_BKCD01000117.1,0.4979605710401087,0.23759347382732834,0.27498300475866755,0.2229775662814412,0.26444595513256286,1.0081911262798635,2942,Escherichia coli
NZ_BKCD01000116.1,0.5287049399198932,0.26602136181575436,0.21728971962616822,0.311415220293725,0.20527369826435246,0.8914141414141413,2996,Escherichia coli
NZ_BKCD01000115.1,0.6201938105658018,0.22256955298530792,0.30665833072835263,0.3135354798374492,0.15723663644889027,0.6123991935483871,3199,Escherichia coli
NZ_BKCD01000114.1,0.39113849765258213,0.2887323943661972,0.17370892018779344,0.21742957746478872,0.3201291079812207,1.5566391597899476,3408,Escherichia coli
NZ_BKCD01000113.1,0.573512585812357,0.18850114416475972,0.30234553775743706,0.2711670480549199,0.2379862700228833,0.7436408977556109,3496,Escherichia coli
NZ_BKCD01000112.1,0.5307406348298542,0.2241921647126108,0.2636545610523306,0.2670860737775236,0.24506720045753502,0.8841594827586206,3497,Escherichia coli
NZ_BKCD01000111.1,0.546288798920378,0.20755735492577598,0.26936572199730097,0.27692307692307694,0.24615384615384617,0.8305335968379446,3705,Escherichia coli
NZ_BKCD01000110.1,0.6199737187910643,0.20972404730617608,0.3161629434954008,0.3038107752956636,0.17030223390275953,0.612971598134803,3805,Escherichia coli
NZ_BKCD01000109.1,0.48135080645161293,0.265625,0.2242943548387097,0.25705645161290325,0.2530241935483871,1.0774869109947645,3968,Escherichia coli
NZ_BKCD01000108.1,0.446269017145617,0.256218304757305,0.21709731948804636,0.22917169765757064,0.297512678097078,1.2408008658008658,4141,Escherichia coli
NZ_BKCD01000107.1,0.4760390642743584,0.2677719736543266,0.22620940267999093,0.24982966159436748,0.25618896207131503,1.1006679389312977,4403,Escherichia coli
NZ_BKCD01000106.1,0.46276828734121767,0.29018834866403853,0.23477879982479194,0.22798948751642575,0.24704336399474375,1.1609086606720302,4566,Escherichia coli
NZ_BKCD01000105.1,0.3801529961750956,0.3087547811304717,0.1712707182320442,0.20888227794305142,0.31109222269443265,1.6305198434879822,4706,Escherichia coli
NZ_BKCD01000104.1,0.537246963562753,0.23704453441295548,0.2698380566801619,0.2674089068825911,0.2257085020242915,0.8613413715146948,4940,Escherichia coli
NZ_BKCD01000103.1,0.46383741781231325,0.2821279139270771,0.23132098027495518,0.23251643753735804,0.25403466826060966,1.1559278350515463,5019,Escherichia coli
NZ_BKCD01000102.1,0.48142503333968373,0.25319108401600304,0.2299485616307868,0.2514764717088969,0.26538388264431323,1.0771666007123073,5249,Escherichia coli
NZ_BKCD01000101.1,0.47097786299459643,0.2663412933588984,0.25431410144674915,0.2166637615478473,0.2626808436465051,1.1232420429311623,5737,Escherichia coli
NZ_BKCD01000100.1,0.4741776035452531,0.2742457814896881,0.2350434634395773,0.23913414010567582,0.2515766149650588,1.1089144500359451,5867,Escherichia coli
NZ_BKCD01000099.1,0.4455696202531646,0.28658227848101264,0.21535864978902955,0.23021097046413502,0.26784810126582276,1.2443181818181817,5925,Escherichia coli
NZ_BKCD01000098.1,0.4976720984369804,0.23977386099102094,0.2411040904556036,0.2565680079813768,0.26255404057199866,1.009355162044771,6014,Escherichia coli
NZ_BKCD01000097.1,0.4044057208614171,0.3141542002301496,0.20302482327798785,0.20138089758342922,0.28144007890843337,1.4727642276422765,6083,Escherichia coli
NZ_BKCD01000096.1,0.5003922799309588,0.2713008002510592,0.23929075788482662,0.26110152204613213,0.22830691981798212,0.9984321103794292,6373,Escherichia coli
NZ_BKCD01000095.1,0.46661538461538465,0.26661538461538464,0.24092307692307693,0.2256923076923077,0.26676923076923076,1.143092647543686,6500,Escherichia coli
NZ_BKCD01000094.1,0.45320560058953574,0.2654384672070744,0.21753868828297715,0.2356669123065586,0.28135593220338984,1.2065040650406504,6785,Escherichia coli
NZ_BKCD01000093.1,0.42983090041913574,0.29064893770776123,0.2308137014019367,0.19901719901719903,0.279520161873103,1.3264963012777402,6919,Escherichia coli
NZ_BKCD01000092.1,0.4878850102669404,0.2613278576317591,0.2546201232032854,0.23326488706365503,0.2507871321013005,1.0496632996632997,7305,Escherichia coli
NZ_BKCD01000091.1,0.4263065968023646,0.30296923283622196,0.22477495633481123,0.2015316404675534,0.2707241703614134,1.3457295934446896,7443,Escherichia coli
NZ_BKCD01000090.1,0.43840675283566344,0.27064099182273804,0.2399103139013453,0.19849643893431812,0.2909522553415985,1.2809867629362213,7582,Escherichia coli
NZ_BKCD01000089.1,0.47500650872168704,0.2710231710492059,0.21830252538401457,0.25670398333767247,0.253970320229107,1.1052343107700742,7682,Escherichia coli
NZ_BKCD01000088.1,0.4833974975938402,0.26371511068334935,0.25421077959576516,0.22918671799807508,0.2528873917228104,1.0686908909905426,8312,Escherichia coli
NZ_BKCD01000087.1,0.4976553341148886,0.2656506447831184,0.24876905041031652,0.2488862837045721,0.23669402110199297,1.0094228504122498,8530,Escherichia coli
NZ_BKCD01000086.1,0.5176889501493223,0.23903055364116702,0.24511830921203767,0.2725706409372846,0.24328049620951067,0.9316618593299313,8706,Escherichia coli
NZ_BKCD01000085.1,0.4887423243120309,0.23891289515578804,0.24095974528087333,0.2477825790311576,0.27234478053218103,1.046067938576082,8794,Escherichia coli
NZ_BKCD01000084.1,0.5467712733856367,0.2248038624019312,0.2835445584389459,0.2632267149466908,0.2284248642124321,0.8289183222958058,9942,Escherichia coli
NZ_BKCD01000083.1,0.47013468670700764,0.2707398008979114,0.2447784501268788,0.22535623658012882,0.259125512395081,1.1270500311397136,10246,Escherichia coli
NZ_BKCD01000082.1,0.4349964862965566,0.2694132115249473,0.21565354884047785,0.21934293745607872,0.29559030217849613,1.2988691437802908,11384,Escherichia coli
NZ_BKCD01000081.1,0.47337137422729436,0.2588365826596925,0.2456807734981772,0.22769060072911712,0.26779204311301313,1.1125062782521344,12618,Escherichia coli
NZ_BKCD01000080.1,0.4806517311608961,0.26335578881403726,0.24815917280275732,0.2324925583581388,0.2559924800250666,1.0805084745762712,12766,Escherichia coli
NZ_BKCD01000079.1,0.46686359160796786,0.2633492388093615,0.2298719987881542,0.2369915928198137,0.2697871695826706,1.141953277092797,13203,Escherichia coli
NZ_BKCD01000078.1,0.3872163339618961,0.30034462578841276,0.2137330125495806,0.17348332141231548,0.31243904024969116,1.5825356842989085,15379,Escherichia coli
NZ_BKCD01000077.1,0.506802501773164,0.24688890321748663,0.25127345412341223,0.25552904764975176,0.2463085950093494,0.9731552162849871,15509,Escherichia coli
NZ_BKCD01000076.1,0.484237913716948,0.2636897198523628,0.2554002541296061,0.22883765958734192,0.2520723664306892,1.06510058727977,16527,Escherichia coli
NZ_BKCD01000075.1,0.50698531597408,0.2403543190060044,0.2628856786160157,0.24409963735806434,0.25266036501991557,0.9724437148217635,16821,Escherichia coli
NZ_BKCD01000074.1,0.49063757802018315,0.24534795543370472,0.2579478504345797,0.23268972758560344,0.2640144665461121,1.0381643086434431,17143,Escherichia coli
NZ_BKCD01000073.1,0.5401189994800994,0.22367280919646468,0.2683264976026804,0.271792501877419,0.23620819132343596,0.8514438502673796,17311,Escherichia coli
NZ_BKCD01000072.1,0.4788517994998369,0.2562248559312819,0.23137979776013917,0.24747200173969772,0.26492334456888117,1.088328792007266,18394,Escherichia coli
NZ_BKCD01000071.1,0.4846635705799762,0.26741548763365375,0.2551571444000432,0.22950642617993303,0.24792094178637003,1.0632869080779945,18518,Escherichia coli
NZ_BKCD01000070.1,0.5009970358393964,0.2486661277283751,0.2548100242522231,0.24618701158717327,0.2503368364322285,0.9960197934595525,18555,Escherichia coli
NZ_BKCD01000069.1,0.5113758317235458,0.2453852758102597,0.2662051942476926,0.2451706374758532,0.24323889246619446,0.9555089192025183,18636,Escherichia coli
NZ_BKCD01000068.1,0.49467745369384714,0.26793698105173513,0.25047902916755377,0.24419842452629337,0.2373855652544177,1.021519259737465,18788,Escherichia coli
NZ_BKCD01000067.1,0.5046289192368677,0.25139379059894634,0.24730192829011305,0.25732699094675465,0.24397729016418598,0.9816541658220149,19551,Escherichia coli
NZ_BKCD01000066.1,0.5479776356218204,0.22696821639046996,0.2870095199717927,0.2609681156500277,0.22505414798770967,0.8248919937494255,19853,Escherichia coli
NZ_BKCD01000065.1,0.49728027483538506,0.2416738238381525,0.25264815344975666,0.2446321213856284,0.26104590132646244,1.0109383995394359,20958,Escherichia coli
NZ_BKCD01000064.1,0.5001183544004166,0.25053259480187473,0.23590399091038206,0.2642143634900346,0.24934905079770867,0.9995266944339265,21123,Escherichia coli
NZ_BKCD01000063.1,0.5297315027412024,0.2288552551426831,0.26170282554706903,0.26802867719413337,0.24141324211611453,0.8877487837240159,21341,Escherichia coli
NZ_BKCD01000062.1,0.5001349284879014,0.23972294683817577,0.24426553926418998,0.25586938922371144,0.26014212467392284,0.9994604316546762,22234,Escherichia coli
NZ_BKCD01000061.1,0.4713650627615063,0.26407775453277543,0.23134588563458858,0.24001917712691773,0.26455718270571826,1.121497919556172,22944,Escherichia coli
NZ_BKCD01000060.1,0.5180471609772708,0.2318038648165489,0.24934025708691582,0.268706903890355,0.2501489742061803,0.9303261851943144,23494,Escherichia coli
NZ_BKCD01000059.1,0.5141958481862026,0.24336338855105893,0.26475152023485005,0.2494443279513525,0.24244076326273853,0.9447842753445885,23845,Escherichia coli
NZ_BKCD01000058.1,0.4720113456244264,0.2840994410611496,0.22044715108033702,0.2515641945440894,0.24388921331442395,1.1185931424531637,23974,Escherichia coli
NZ_BKCD01000057.1,0.5016689331190505,0.2392549552890757,0.2543783739234351,0.24729055919561543,0.2590761115918737,0.9933464760965994,24267,Escherichia coli
NZ_BKCD01000056.1,0.513255839536504,0.25411609401928786,0.2650801217410436,0.24817571779546038,0.23262806644420814,0.9483460741587483,27271,Escherichia coli
NZ_BKCD01000055.1,0.49879594872158084,0.25281535519512716,0.23960620440541114,0.2591897443161697,0.248388696083292,1.0048278310259142,28238,Escherichia coli
NZ_BKCD01000054.1,0.5079110219100185,0.245960863020572,0.25061046997825726,0.25730055193176116,0.2461281150694096,0.968848788198103,29895,Escherichia coli
NZ_BKCD01000053.1,0.5180601161909573,0.2442535993937863,0.26714448092952764,0.2509156352614297,0.23768628441525638,0.9302779132130669,31672,Escherichia coli
NZ_BKCD01000052.1,0.5196804780633556,0.23619622549467972,0.24903198268239884,0.27064849538095676,0.2441232964419647,0.9242593135816954,32799,Escherichia coli
NZ_BKCD01000051.1,0.5145941015506232,0.24940711462450593,0.23496503496503496,0.27962906658558834,0.23599878382487077,0.9432791728212704,32890,Escherichia coli
NZ_BKCD01000050.1,0.5245360081686588,0.24022463811640338,0.2708270767013034,0.2537089314673554,0.23523935371493784,0.9064468109469828,33298,Escherichia coli
NZ_BKCD01000049.1,0.5171646897810218,0.23953581204379562,0.2636861313868613,0.25347855839416056,0.24329949817518248,0.933620024258463,35072,Escherichia coli
NZ_BKCD01000048.1,0.4918341003479627,0.2514872600740824,0.2402626557413851,0.2515714446065776,0.2566786395779549,1.0332059108803562,35636,Escherichia coli
NZ_BKCD01000047.1,0.5157358756297059,0.24662802665077732,0.2547532636368561,0.2609826119928498,0.23763609771951683,0.9389769982144732,36922,Escherichia coli
NZ_BKCD01000046.1,0.4880783915841188,0.2555469521800657,0.25805676447814596,0.23002162710597282,0.25637465623581557,1.0488512035010942,37453,Escherichia coli
NZ_BKCD01000045.1,0.4843778887040118,0.2544436521142012,0.2517497292871669,0.23262815941684495,0.26117845918178695,1.0645038167938932,37863,Escherichia coli
NZ_BKCD01000044.1,0.5258076113193981,0.23974115351034872,0.26850187458271274,0.25730573673668533,0.2344512351702532,0.901836296151592,38942,Escherichia coli
NZ_BKCD01000043.1,0.5008821498887723,0.2486384208238513,0.2572042240916413,0.2436779257971311,0.2504794292873763,0.9964776149880037,39109,Escherichia coli
NZ_BKCD01000042.1,0.5194659885568976,0.23176096630642085,0.28048315321042594,0.23898283534647172,0.2487730451366815,0.9250538476600745,39325,Escherichia coli
NZ_BKCD01000041.1,0.5079416856949288,0.24663137028580032,0.25034501794093295,0.2575966677539959,0.24542694401927082,0.9687299313342885,39853,Escherichia coli
NZ_BKCD01000040.1,0.5134267653256235,0.2432498652423188,0.2519478610280786,0.26147890429754495,0.24332336943205762,0.9476974469100454,40814,Escherichia coli
NZ_BKCD01000039.1,0.4958719829051528,0.2509591569132145,0.2596037103588947,0.23626827254625807,0.25316886018163276,1.0166495274472356,41182,Escherichia coli
NZ_BKCD01000038.1,0.4942820548007868,0.25193266547733406,0.23878139151914368,0.2555006632816431,0.25378527972187914,1.0231363657396695,43722,Escherichia coli
NZ_BKCD01000037.1,0.5184988192243049,0.24100589324085697,0.2529413016190456,0.26555751760525925,0.2404952875348382,0.9286447006688276,47003,Escherichia coli
NZ_BKCD01000036.1,0.513784513617048,0.24481379916685855,0.2665424630005652,0.2472420506164828,0.24140168721609345,0.9463412646675358,47771,Escherichia coli
NZ_BKCD01000035.1,0.5013615498327239,0.24861899945538007,0.24221971524157784,0.25914183459114604,0.2500194507118961,0.9945685909373061,51412,Escherichia coli
NZ_BKCD01000034.1,0.5226628895184136,0.23566342546512517,0.2712655998774979,0.2513972896409157,0.24167368501646122,0.913279132791328,52244,Escherichia coli
NZ_BKCD01000033.1,0.5201503958282162,0.23987756721522097,0.24543238800612163,0.2747180078220946,0.2399720369565628,0.9225208863058483,52927,Escherichia coli
NZ_BKCD01000032.1,0.5266223267435879,0.24377158815315647,0.2719188652899243,0.25470346145366357,0.22960608510325567,0.8988940445870982,54428,Escherichia coli
NZ_BKCD01000031.1,0.5109925365573604,0.24813413934011008,0.24362567964607748,0.267366856911283,0.24087332410252946,0.9569757451589452,59222,Escherichia coli
NZ_BKCD01000030.1,0.5262869022869023,0.23838669438669438,0.27204989604989605,0.25423700623700624,0.23532640332640334,0.9001042884682235,60125,Escherichia coli
